YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2019,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1091.0,42.0,1265.0,80.0,1521.0,212.0
2019,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1056.0,120.0,1400.0,116.0,1769.0,122.0
2019,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1039.0,197.0,1372.0,192.0,1688.0,144.0
2019,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,889.0,208.0,1211.0,202.0,1440.0,149.0
2019,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,936.0,96.0,1163.0,207.0,1617.0,301.0
2019,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1102.0,372.0,1538.0,225.0,1904.0,207.0
2019,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1064.0,167.0,1445.0,291.0,1890.0,254.0
2019,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1043.0,165.0,1299.0,121.0,1518.0,216.0
2019,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,995.0,156.0,1213.0,130.0,1432.0,110.0
2019,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1033.0,140.0,1378.0,193.0,1868.0,305.0
2019,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1025.0,211.0,1324.0,140.0,1658.0,227.0
2019,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,970.0,159.0,1324.0,117.0,1660.0,278.0
2019,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,893.0,95.0,1171.0,156.0,1516.0,207.0
2019,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1460.0,160.0,1696.0,143.0,1927.0,150.0
2019,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1256.0,471.0,1360.0,45.0,1465.0,51.0
2019,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1311.0,59.0,1426.0,79.0,1690.0,318.0
2019,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1463.0,319.0,1690.0,97.0,1893.0,87.0
2019,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,687.0,66.0,1007.0,114.0,1219.0,73.0
2019,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,888.0,92.0,1183.0,96.0,1454.0,68.0
2019,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,917.0,52.0,1070.0,66.0,1248.0,130.0
2019,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,832.0,41.0,1056.0,98.0,1356.0,75.0
2019,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,924.0,34.0,1038.0,142.0,1568.0,310.0
2019,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,905.0,67.0,1147.0,83.0,1406.0,77.0
2019,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,850.0,71.0,966.0,46.0,1174.0,111.0
2019,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,981.0,130.0,1233.0,112.0,1429.0,70.0
2019,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,943.0,36.0,1110.0,149.0,1415.0,160.0
2019,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,1071.0,104.0,1362.0,347.0,2042.0,428.0
2019,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,999.0,692.0,1587.0,273.0,1995.0,322.0
2019,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1448.0,120.0,1725.0,70.0,1980.0,98.0
2019,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,1029.0,102.0,1299.0,222.0,2064.0,222.0
2019,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,544.0,138.0,703.0,152.0,859.0,498.0
2019,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,1024.0,164.0,1229.0,233.0,1843.0,412.0
2019,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,1047.0,60.0,1249.0,94.0,1585.0,146.0
2019,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,1035.0,71.0,1209.0,95.0,1483.0,198.0
2019,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,1284.0,197.0,1590.0,162.0,1854.0,115.0
2019,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,938.0,72.0,1182.0,82.0,1548.0,176.0
2019,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1101.0,43.0,1290.0,45.0,1452.0,33.0
2019,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,1097.0,81.0,1294.0,145.0,1666.0,209.0
2019,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,895.0,84.0,995.0,66.0,1322.0,143.0
2019,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,907.0,60.0,1103.0,57.0,1372.0,88.0
2019,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,1275.0,101.0,1434.0,85.0,1696.0,122.0
2019,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,1054.0,105.0,1337.0,157.0,1712.0,149.0
2019,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1028.0,85.0,1333.0,72.0,1640.0,119.0
2019,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,1129.0,83.0,1381.0,104.0,1718.0,138.0
2019,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,966.0,48.0,1222.0,150.0,1682.0,95.0
2019,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,1021.0,113.0,1250.0,144.0,1614.0,207.0
2019,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,961.0,55.0,1151.0,50.0,1388.0,70.0
2019,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,1007.0,66.0,1236.0,98.0,1641.0,115.0
2019,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,908.0,65.0,1132.0,100.0,1386.0,51.0
2019,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,1050.0,74.0,1292.0,135.0,1662.0,163.0
2019,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,854.0,190.0,992.0,176.0,1351.0,108.0
2019,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,969.0,34.0,1151.0,59.0,1370.0,57.0
2019,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,849.0,53.0,1181.0,125.0,1489.0,104.0
2019,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,804.0,230.0,1180.0,113.0,1472.0,123.0
2019,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,732.0,176.0,1108.0,58.0,1338.0,84.0
2019,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1120.0,213.0,1570.0,819.0,2597.0,768.0
2019,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1283.0,1156.0,1463.0,1101.0,2222.0,684.0
2019,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,2111.0,578.0,2456.0,1097.0,3501.0,
2019,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,1211.0,141.0,1778.0,396.0,3215.0,180.0
2019,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1089.0,261.0,1492.0,167.0,1979.0,234.0
2019,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,1719.0,321.0,1939.0,1686.0,3158.0,1069.0
2019,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,1649.0,1606.0,,,3233.0,1737.0
2019,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1436.0,363.0,2602.0,260.0,3228.0,199.0
2019,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1349.0,146.0,1838.0,144.0,2372.0,131.0
2019,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1596.0,81.0,1908.0,117.0,2668.0,545.0
2019,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1750.0,105.0,2287.0,172.0,2985.0,244.0
2019,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,1637.0,151.0,2160.0,187.0,2655.0,240.0
2019,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,1328.0,1252.0,2516.0,1538.0,3501.0,
2019,6037123103,Census Tract 1231.03,Burbank,Los Angeles County,California,Burbank,1016.0,171.0,1244.0,110.0,1605.0,144.0
2019,6037310100,Census Tract 3101,Burbank,Los Angeles County,California,Burbank,1842.0,401.0,2181.0,283.0,2457.0,337.0
2019,6037310201,Census Tract 3102.01,Burbank,Los Angeles County,California,Burbank,1206.0,148.0,1603.0,200.0,1986.0,211.0
2019,6037310202,Census Tract 3102.02,Burbank,Los Angeles County,California,Burbank,1327.0,177.0,1728.0,131.0,2292.0,344.0
2019,6037310300,Census Tract 3103,Burbank,Los Angeles County,California,Burbank,3455.0,482.0,3501.0,,3501.0,
2019,6037310400,Census Tract 3104,Burbank,Los Angeles County,California,Burbank,1112.0,127.0,1464.0,219.0,1861.0,157.0
2019,6037310501,Census Tract 3105.01,Burbank,Los Angeles County,California,Burbank,1155.0,65.0,1418.0,81.0,2087.0,233.0
2019,6037310601,Census Tract 3106.01,Burbank,Los Angeles County,California,Burbank,1121.0,107.0,1468.0,160.0,1887.0,132.0
2019,6037310602,Census Tract 3106.02,Burbank,Los Angeles County,California,Burbank,1334.0,170.0,1698.0,104.0,2038.0,180.0
2019,6037310701,Census Tract 3107.01,Burbank,Los Angeles County,California,Burbank,406.0,92.0,990.0,133.0,1474.0,129.0
2019,6037310702,Census Tract 3107.02,Burbank,Los Angeles County,California,Burbank,1216.0,138.0,1489.0,75.0,1866.0,61.0
2019,6037310703,Census Tract 3107.03,Burbank,Los Angeles County,California,Burbank,1143.0,97.0,1396.0,63.0,1696.0,101.0
2019,6037310800,Census Tract 3108,Burbank,Los Angeles County,California,Burbank,1043.0,79.0,1271.0,103.0,1611.0,207.0
2019,6037310900,Census Tract 3109,Burbank,Los Angeles County,California,Burbank,1271.0,128.0,1546.0,209.0,2056.0,347.0
2019,6037311000,Census Tract 3110,Burbank,Los Angeles County,California,Burbank,1064.0,113.0,1570.0,238.0,2022.0,294.0
2019,6037311100,Census Tract 3111,Burbank,Los Angeles County,California,Burbank,995.0,145.0,1256.0,181.0,1711.0,882.0
2019,6037311200,Census Tract 3112,Burbank,Los Angeles County,California,Burbank,1149.0,76.0,1481.0,218.0,1979.0,280.0
2019,6037311300,Census Tract 3113,Burbank,Los Angeles County,California,Burbank,1440.0,224.0,1843.0,194.0,2405.0,328.0
2019,6037311400,Census Tract 3114,Burbank,Los Angeles County,California,Burbank,1330.0,153.0,1779.0,226.0,2470.0,453.0
2019,6037311500,Census Tract 3115,Burbank,Los Angeles County,California,Burbank,1315.0,126.0,1700.0,196.0,2215.0,162.0
2019,6037311600,Census Tract 3116,Burbank,Los Angeles County,California,Burbank,1565.0,52.0,1822.0,53.0,2203.0,150.0
2019,6037311700,Census Tract 3117,Burbank,Los Angeles County,California,Burbank,1325.0,137.0,1652.0,103.0,1944.0,234.0
2019,6037311801,Census Tract 3118.01,Burbank,Los Angeles County,California,Burbank,1218.0,121.0,1411.0,61.0,1700.0,106.0
2019,6037311802,Census Tract 3118.02,Burbank,Los Angeles County,California,Burbank,1244.0,89.0,1509.0,98.0,1798.0,56.0
2019,6037980001,Census Tract 9800.01,Burbank,Los Angeles County,California,Burbank,,,,,,
2019,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,1518.0,731.0,2239.0,304.0,2762.0,605.0
2019,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,,3368.0,2159.0,3501.0,
2019,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,1225.0,617.0,2522.0,851.0,3501.0,
2019,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,3501.0,,3501.0,,3501.0,
2019,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,1978.0,175.0,2280.0,107.0,2746.0,362.0
2019,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,2147.0,653.0,2671.0,354.0,3090.0,489.0
2019,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,1732.0,158.0,2092.0,236.0,2492.0,237.0
2019,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,1885.0,164.0,2254.0,168.0,2706.0,349.0
2019,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,914.0,350.0,1178.0,218.0,2072.0,350.0
2019,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,854.0,23.0,956.0,152.0,1368.0,229.0
2019,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,763.0,94.0,1036.0,863.0,2650.0,1945.0
2019,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,833.0,559.0,1207.0,177.0,1494.0,246.0
